buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
5,3,0.08697594723756973,1.3963457962838555e-06,0.08697594723756973,1.3963457962838555e-06,-0.1408133961972394,4.623326874607097e-15,-0.1327838976396531,1.5157923264473232e-13,-0.18475999263638593,5.708244120599942e-25,-0.17974118921536217,1.0676802707377172e-23,-0.14101109315985255,4.231612619519104e-15,-0.11969280878076013,2.8907111698126362e-11
5,6,0.2675928658959278,1.765304553739914e-51,0.2675928658959278,1.765304553739914e-51,0.1906167198945104,1.680923567348818e-26,0.19503822362583803,1.087086354992206e-27,0.19245492543557854,5.427801528212999e-27,0.2017008026068651,1.5465335000243592e-29,0.2507389739443094,3.252926903061106e-45,0.2615477477688633,3.526413997768799e-49
5,12,0.11018253996020386,9.351164084079705e-10,0.11018253996020386,9.351164084079705e-10,0.00340288619980603,0.8505327407761549,0.012109805151052392,0.50246454233835,-0.0025280310550445527,0.8886659628599619,0.010105458495581532,0.5757427291972411,0.10162060922726827,1.6813307739144622e-08,0.15631141286794709,3.0525900950478214e-18
5,24,0.04990765872797037,0.0056851428179254815,0.04990765872797037,0.0056851428179254815,-0.0021113447221676814,0.9069250893715708,0.0013759508705836257,0.9392642192010205,0.0027288257176299054,0.8798876021468086,0.008452940223101661,0.6397143106860694,0.054798544351487816,0.0023909977405390513,0.08219857109661254,5.126474590069391e-06
5,36,0.02712497415258385,0.13300708995656005,0.02712497415258385,0.13300708995656005,-0.006584683310761867,0.7153821705251943,-0.003986292684716428,0.8252903890793448,-0.007341929609713931,0.6843223034154715,-0.0026301236566073733,0.8842008936210256,0.0347160103391279,0.05447841799632376,0.05693341087163446,0.0016033134966713923
10,3,0.08697594723756973,1.3963457962838555e-06,0.08697594723756973,1.3963457962838555e-06,-0.1408133961972394,4.623326874607097e-15,-0.1327838976396531,1.5157923264473232e-13,-0.18475999263638593,5.708244120599942e-25,-0.17974118921536217,1.0676802707377172e-23,-0.14101109315985255,4.231612619519104e-15,-0.11969280878076013,2.8907111698126362e-11
10,6,0.2675928658959278,1.765304553739914e-51,0.2675928658959278,1.765304553739914e-51,0.1906167198945104,1.680923567348818e-26,0.19503822362583803,1.087086354992206e-27,0.19245492543557854,5.427801528212999e-27,0.2017008026068651,1.5465335000243592e-29,0.2507389739443094,3.252926903061106e-45,0.2615477477688633,3.526413997768799e-49
10,12,0.11018253996020386,9.351164084079705e-10,0.11018253996020386,9.351164084079705e-10,0.00340288619980603,0.8505327407761549,0.012109805151052392,0.50246454233835,-0.0025280310550445527,0.8886659628599619,0.010105458495581532,0.5757427291972411,0.10162060922726827,1.6813307739144622e-08,0.15631141286794709,3.0525900950478214e-18
10,24,0.04990765872797037,0.0056851428179254815,0.04990765872797037,0.0056851428179254815,-0.0021113447221676814,0.9069250893715708,0.0013759508705836257,0.9392642192010205,0.0027288257176299054,0.8798876021468086,0.008452940223101661,0.6397143106860694,0.054798544351487816,0.0023909977405390513,0.08219857109661254,5.126474590069391e-06
10,36,0.02712497415258385,0.13300708995656005,0.02712497415258385,0.13300708995656005,-0.006584683310761867,0.7153821705251943,-0.003986292684716428,0.8252903890793448,-0.007341929609713931,0.6843223034154715,-0.0026301236566073733,0.8842008936210256,0.0347160103391279,0.05447841799632376,0.05693341087163446,0.0016033134966713923
25,3,0.09340892413445848,2.172369901236722e-07,0.09340892413445848,2.172369901236722e-07,-0.12937660756180283,6.263817087177584e-13,-0.12079646331859317,1.895930233419527e-11,-0.17891413424605726,1.71601365270631e-23,-0.17397292587277235,2.7864041817012214e-22,-0.13905634699301153,1.0098998930633221e-14,-0.12173208422582411,1.3219877033590041e-11
25,6,0.26545179873469293,1.1708020259415873e-50,0.26545179873469293,1.1708020259415873e-50,0.19711236629336173,2.9402518493001152e-28,0.2016112439691239,1.6391721018745648e-29,0.2023673575444545,1.00217059955501e-29,0.2115815811706645,2.127663119250074e-32,0.25308999290853157,4.633744369408026e-46,0.2584199075645467,5.17824307411362e-48
25,12,0.1044632433956871,6.606569976920229e-09,0.1044632433956871,6.606569976920229e-09,0.013633143902328946,0.4502586448601621,0.02224789662998397,0.21789240285929018,0.002839054630928,0.8750747987542367,0.016808983289502036,0.35191573619532557,0.11018984804220507,9.327225722475826e-10,0.16001190361264497,4.733425646990688e-19
