buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
150,6,0.24500566912397917,1.3663327100603869e-11,0.24500566912397917,1.3663327100603869e-11,0.2275447862296784,3.7046735698360953e-10,0.2762596270931171,1.903901927707072e-14,-0.7376837719789168,3.343472011874315e-128,-0.7148391462300434,6.515775868103412e-117,-0.5550288744306934,4.244436721968313e-61,-0.46362519454392953,9.206428262682676e-41
150,12,0.26018343142321515,6.25283840932039e-13,0.26018343142321515,6.25283840932039e-13,0.29419228225669175,2.92444924745531e-16,0.32698721648494966,6.339420735163092e-20,-0.7577070694887187,4.066042249444079e-139,-0.7344230412036542,1.6112431251299933e-126,-0.5658899784652659,5.900840911693483e-64,-0.4717367237831974,2.5015510562248188e-42
150,24,0.1735677622883425,2.0053321066884217e-06,0.1735677622883425,2.0053321066884217e-06,0.2333655426014172,1.2694267881276315e-10,0.27123084527513047,5.820535102662111e-14,-0.6261731771128186,6.276788140578268e-82,-0.6022749788745557,2.414789544246621e-74,-0.4607532944924234,3.2247112995866596e-40,-0.4092259463719827,2.7618270276415993e-31
150,36,0.12452735122113526,0.0006805240543025033,0.12452735122113526,0.0006805240543025033,0.17498794561639994,1.648108261375373e-06,0.203753872994488,2.1949287049729743e-08,-0.5253943802936889,8.131318775834502e-54,-0.49934071192116475,5.53824037500599e-48,-0.3976347296310703,1.762496225366337e-29,-0.34533177606440235,3.5263709447438115e-22
200,3,0.22354621725152812,7.604057088851626e-10,0.22354621725152812,7.604057088851626e-10,0.23068478306200238,2.0863467532451862e-10,0.311942811587203,3.4669084614574045e-18,-0.6643017198031788,1.6897094675916563e-95,-0.6440017679914927,4.9389034760954524e-88,-0.5197114630150313,1.6824833242374793e-52,-0.44717100414475985,1.0329378548355185e-37
200,6,0.16196540291221584,9.390388715577033e-06,0.16196540291221584,9.390388715577033e-06,0.09143824321814457,0.01277124218229901,0.16003203765178797,1.2023090844682952e-05,-0.7287412313581604,1.2048192617712324e-123,-0.7014095412286893,8.817105376423682e-111,-0.545378269862673,1.2008919506901471e-58,-0.46686547136796736,2.2060393112139517e-41
200,12,0.19833668387356815,5.208462424546454e-08,0.19833668387356815,5.208462424546454e-08,0.19124942298400302,1.5563345029875105e-07,0.24568448970873571,1.1954422511721216e-11,-0.7365350962389187,1.3180312544111648e-127,-0.7102707224793234,8.692108560915498e-115,-0.5499755683001251,8.347479410960509e-60,-0.47842198511653256,1.190401169640309e-43
200,24,0.11950853839611633,0.0011165776965149927,0.11950853839611633,0.0011165776965149927,0.13633351456592083,0.00019741202962233386,0.18643961982959206,3.197025625088625e-07,-0.60027937668771,9.715873205362888e-74,-0.5769340448225725,5.689340072422625e-67,-0.46207405335683926,1.8145537856981657e-40,-0.4198818225085376,5.2260320358739124e-33
200,36,0.08363942333496453,0.022790878283495266,0.08363942333496453,0.022790878283495266,0.09701147067425826,0.008228264295115384,0.1403108773134682,0.00012712110144007753,-0.499241744595278,5.815436166339261e-48,-0.4799724626393098,5.817942326670938e-44,-0.40325818551629283,2.3952921297635168e-30,-0.35676707649886785,1.158610323716655e-23
500,3,0.19307721424937818,1.1781013788654044e-07,0.19307721424937818,1.1781013788654044e-07,0.14771584823926967,5.427901289889214e-05,0.24500009474625462,1.367830424520473e-11,-0.6608294576150043,3.517452708039912e-94,-0.6396986285817425,1.5996296303498261e-86,-0.5189571806490019,2.504539367934644e-52,-0.44896398220826,4.895000003187358e-38
500,6,0.1186751394322366,0.0012101220778517306,0.1186751394322366,0.0012101220778517306,0.012150329554666914,0.7412475142387157,0.09147608409973491,0.012734103451530285,-0.7230018785976371,8.138968121863983e-121,-0.6939454347085086,1.608906907352192e-107,-0.5435149087584843,3.497452094404795e-58,-0.46877995177219856,9.416098848144118e-42
500,12,0.1633410944476941,7.862301842940516e-06,0.1633410944476941,7.862301842940516e-06,0.1216832978072661,0.0009029880421450611,0.18843607288871184,2.3765644679879193e-07,-0.726047981083474,2.6166430750563393e-122,-0.6986428654865677,1.4653032410133602e-109,-0.5442809727787391,2.2555011232698584e-58,-0.48204595011966545,2.2205711998306302e-44
500,24,0.09198158282894534,0.012247055240671085,0.09198158282894534,0.012247055240671085,0.07790189920628728,0.03398623462045341,0.13645470566682086,0.00019481598221172527,-0.5899705383142222,1.1065713498406843e-70,-0.5665033959719837,4.0400184079465595e-64,-0.4630007567996312,1.2103223834702239e-40,-0.42372087296540123,1.2080594519203617e-33
500,36,0.0595295465659013,0.10541005096006224,0.0595295465659013,0.10541005096006224,0.04861221627458943,0.18622276485065895,0.09797846299212357,0.007607196269404927,-0.493559256344458,9.351046040405606e-47,-0.4769983993780634,2.2896582565316704e-43,-0.40536701096731353,1.122046609646999e-30,-0.3605371550618311,3.6428141795005785e-24
