buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
25,3,0.26673258874938266,2.3987601645825956e-11,0.26673258874938266,2.3987601645825956e-11,0.16831765879697685,3.071087174878528e-05,0.2362848609102914,3.790534957870007e-09,-0.39033348095684217,1.582996708306468e-23,-0.3692697524558739,4.7835848601107046e-21,-0.28155133773361085,1.5967328877329227e-12,-0.23815831250683211,2.8295267481363324e-09
25,6,0.08054416836509003,0.047308300004655836,0.08054416836509003,0.047308300004655836,-0.10408982596429005,0.010282323979535407,-0.06625002213678118,0.10296341865325262,-0.5090027479332184,2.554409674866507e-41,-0.48664242889714276,2.0697203760804395e-37,-0.353664799621091,2.529462319521314e-19,-0.2913211954727924,2.4430760357158254e-13
25,12,0.1589068278107569,8.424656239887738e-05,0.1589068278107569,8.424656239887738e-05,-0.031205904614092953,0.4428237774108186,0.013605031206398516,0.7379896527217089,-0.40353386017905274,3.556539610240655e-25,-0.3719203731674422,2.385212628460588e-21,-0.25467087576348346,1.9306523259866946e-10,-0.20410078816521404,3.9443783950927536e-07
25,24,0.0948888364586168,0.019373218784576735,0.0948888364586168,0.019373218784576735,-0.00483915220961486,0.9052920500553607,0.03888235726180141,0.33889741318063327,-0.26212981340252406,5.383489631447243e-11,-0.2490690660823766,4.906216917096936e-10,-0.18860545011984117,2.879649618197634e-06,-0.14227772124137333,0.0004380584506301518
25,36,0.08543467418597792,0.03534394121349099,0.08543467418597792,0.03534394121349099,0.019897485248936413,0.6246578707386071,0.05997119799733978,0.13999341549893168,-0.21471130003825437,9.221288278779845e-08,-0.2034565417089108,4.297817841208794e-07,-0.14911366194436954,0.00022706737800132586,-0.10838913764621817,0.00752217229449612
50,3,0.2831177982212519,1.1875283763692246e-12,0.2831177982212519,1.1875283763692246e-12,0.20989600015905835,1.8001639587936165e-07,0.27061252311332257,1.1988565241674582e-11,-0.38873403320706296,2.478629487704384e-23,-0.36849062100458235,5.862179802237054e-21,-0.27555825177664356,4.872467567531353e-12,-0.22967941728296146,1.0421394974682135e-08
50,6,0.09251049885983167,0.02264287473431056,0.09251049885983167,0.02264287473431056,-0.07227315144057371,0.07519429581955299,-0.035185433860501714,0.38684251366143163,-0.5091933787629441,2.35889745691009e-41,-0.4880010726811166,1.2205958354120293e-37,-0.3484610206033236,9.052828568314465e-19,-0.2833469500617165,1.1370127281537806e-12
50,12,0.16857834410895634,2.984059734217697e-05,0.16857834410895634,2.984059734217697e-05,0.0043532783608462005,0.914762990636986,0.044236709076256736,0.27652343002771024,-0.40417926828729334,2.9411297711535974e-25,-0.37269051635343015,1.946205346804736e-21,-0.24821032852626143,5.649018875283554e-10,-0.19397176020585846,1.4726830467473541e-06
50,24,0.10090619720105944,0.01287203862268923,0.10090619720105944,0.01287203862268923,0.022510267913188494,0.5799068589130177,0.05994248934317983,0.14018356608980398,-0.2583065719229206,1.0412474040041564e-10,-0.2447950719019441,9.844870934192251e-10,-0.18231750351996545,6.169198490050214e-06,-0.13459292399334571,0.0008863502746527329
50,36,0.08611724256151906,0.03389900347723207,0.08611724256151906,0.03389900347723207,0.03644418760808478,0.3700733750974461,0.07144754957407305,0.078594552327992,-0.2109825556427176,1.5500673301832195e-07,-0.19906999350586055,7.652852999070853e-07,-0.1433356294216528,0.00039644135803180785,-0.09954431228376971,0.014145332623277274
100,3,0.26980020235318564,1.3875010327479105e-11,0.26980020235318564,1.3875010327479105e-11,0.17800833208496145,1.0246717921908242e-05,0.24421166912058534,1.0815781371838354e-09,-0.37759587971091485,5.259304775966307e-22,-0.3566436320178296,1.2060875049562444e-19,-0.2708379265487899,1.1511152665149135e-11,-0.2284697097253422,1.250075802810529e-08
100,6,0.08253491230219799,0.04208073634658817,0.08253491230219799,0.04208073634658817,-0.10002744407858602,0.01368147369179138,-0.06067069642967993,0.1354212404691055,-0.4981158829318464,2.220449884693837e-39,-0.47507815355810745,1.686066702711038e-35,-0.3457532578693609,1.741276353681362e-18,-0.285303674259798,7.831637754423561e-13
100,12,0.16223764879522257,5.9319299852093844e-05,0.16223764879522257,5.9319299852093844e-05,-0.030990965335144047,0.44597340398662966,0.01230133634132208,0.7623019498157636,-0.3924058223857815,8.822266937377465e-24,-0.36228633910275815,2.9019461053858166e-20,-0.25018054711717097,4.0846953434163954e-10,-0.19716403116906442,9.794310975396874e-07
100,24,0.09859847752540418,0.01509366630305459,0.09859847752540418,0.01509366630305459,-0.0017523011244729794,0.9656352629636948,0.04074702459526678,0.3162245582657245,-0.25935642325808367,8.696531008557985e-11,-0.24741601104363978,6.432833698517816e-10,-0.1851642215080299,4.383341650472477e-06,-0.13809454819571582,0.0006457518569066941
100,36,0.08064899519855069,0.0470200450980819,0.08064899519855069,0.0470200450980819,0.01896635895550952,0.6409578636652065,0.05962395743459396,0.142306668789401,-0.2152520959571776,8.545523646121341e-08,-0.20387429287271486,4.065321848046884e-07,-0.14632409299763155,0.0002979267637508777,-0.10372067182492921,0.010556798808357604
150,3,0.2474154744332816,6.433397403517189e-10,0.2474154744332816,6.433397403517189e-10,0.11909315644190328,0.0032974239733706365,0.18443107512245327,4.789035623080511e-06,-0.3651255372681941,1.4018235488454244e-20,-0.3455251452923622,1.8393900399448115e-18,-0.26803534160540043,1.902775470311926e-11,-0.2287213511680008,1.2037519065447348e-08
150,6,0.061677618936192655,0.12904277660469013,0.061677618936192655,0.12904277660469013,-0.1562577434557774,0.00011081000412886818,-0.11151514496439374,0.005952987638716077,-0.4833463533891527,7.3796127909455614e-37,-0.4599901189330734,4.10085149821166e-33,-0.342964010851423,3.3932578249213474e-18,-0.29015173979408393,3.0704710670900157e-13
