buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
100,24,0.09859067731303693,2.2138413516102823e-13,0.09859067731303693,2.2138413516102823e-13,-0.20191615767115967,8.519870752280239e-52,-0.15515140266208416,4.88441269609976e-31,-0.5421501242182382,0.0,-0.5327724640579647,0.0,-0.4818438045761991,0.0,-0.45052317219062427,9.719369463240363e-274
100,36,0.09888738720377004,1.875436797104298e-13,0.09888738720377004,1.875436797104298e-13,-0.12917004558152784,6.13423109519783e-22,-0.09215018621622192,7.186020107572455e-12,-0.4717390669480175,1.7122737291435918e-303,-0.46433027213587047,7.312753690519543e-293,-0.4198658513642752,2.583415309826148e-234,-0.3864845014866217,8.206727464736694e-196
150,3,-0.1149298882778936,1.144604201121501e-17,-0.1149298882778936,1.144604201121501e-17,-0.3231691422143953,3.7014876059835716e-134,-0.2776921514766626,3.877871139465526e-98,-0.7454328142520894,0.0,-0.737030099010267,0.0,-0.670282943307816,0.0,-0.615432611499606,0.0
150,6,-0.16995732213601633,5.430853993302109e-37,-0.16995732213601633,5.430853993302109e-37,-0.4658545428553326,4.993117005601685e-295,-0.4216805903273755,1.5500941255665845e-236,-0.7500997264735418,0.0,-0.7403386514358966,0.0,-0.6567262920125685,0.0,-0.5880485180532309,0.0
150,12,-0.03969421445378495,0.0032062725208721974,-0.03969421445378495,0.0032062725208721974,-0.4197609755811401,3.468795362077809e-234,-0.36249871859692506,8.77885585960527e-171,-0.6261279175185587,0.0,-0.6155170383373806,0.0,-0.561010948465346,0.0,-0.5334251368458367,0.0
150,24,0.08604124937226865,1.5764662201177225e-10,0.08604124937226865,1.5764662201177225e-10,-0.2514323524185098,3.2200516632963868e-80,-0.2019220562150152,8.461546423305262e-52,-0.5374323133444064,0.0,-0.5296432354585736,0.0,-0.48646889900705714,0.0,-0.4576644863125256,1.6093573705569808e-283
150,36,0.10307812161525745,1.7089683084543747e-14,0.10307812161525745,1.7089683084543747e-14,-0.1610624383086659,2.3958172394661865e-33,-0.12147138635486816,1.4422644960468653e-19,-0.47089715550271344,2.8499995905946977e-302,-0.4650080257658165,7.988695072851129e-294,-0.4260115463696948,6.79627360738307e-242,-0.39427860178791596,2.0738171918393405e-204
200,3,-0.1273125614923464,2.3624566110393765e-21,-0.1273125614923464,2.3624566110393765e-21,-0.33913447375005135,2.183572798969197e-148,-0.29302547132781565,1.4723876839877292e-109,-0.7426782082297726,0.0,-0.7339285703951574,0.0,-0.6667380923689514,0.0,-0.6127579720011691,0.0
200,6,-0.18613070322373235,3.8047404379168304e-44,-0.18613070322373235,3.8047404379168304e-44,-0.4828247011699507,0.0,-0.4389715474857877,2.100356437001654e-258,-0.7469915851453576,0.0,-0.7368211106484333,0.0,-0.6524959789232587,0.0,-0.5853916677395773,0.0
200,12,-0.05398914079571656,6.072923313239438e-05,-0.05398914079571656,6.072923313239438e-05,-0.4326090626257517,3.2940994073270285e-250,-0.37557088997542987,3.680312818444805e-184,-0.6239508085083674,0.0,-0.6134509201860988,0.0,-0.5609401177590116,0.0,-0.5352371485181193,0.0
200,24,0.07783908281072627,7.210807639681897e-09,0.07783908281072627,7.210807639681897e-09,-0.26376034596436915,2.2336194540176464e-88,-0.2135976141415316,6.88046034951051e-58,-0.5367312811112651,0.0,-0.5291672428067719,0.0,-0.48833351281350884,0.0,-0.46076676110795006,7.663643607364404e-288
200,36,0.10048368881703039,7.618005175497008e-14,0.10048368881703039,7.618005175497008e-14,-0.16927397008388062,1.0522577064998195e-36,-0.12900603654489023,6.9153241293505595e-22,-0.4719786923889624,7.67975899472183e-304,-0.46623109779882693,1.4509724939536782e-295,-0.42887556891851686,1.7604633399750993e-245,-0.39810498314235665,1.023770702222409e-208
500,3,-0.1456784304564558,1.5988330588681485e-27,-0.1456784304564558,1.5988330588681485e-27,-0.36603002518659833,2.45929796181237e-174,-0.3204637078703415,7.865757360833304e-132,-0.7392934837345315,0.0,-0.7303567973350378,0.0,-0.6629109561320803,0.0,-0.6098960466685295,0.0
500,6,-0.20905028288879632,1.792667709829914e-55,-0.20905028288879632,1.792667709829914e-55,-0.5115605393190326,0.0,-0.46950753004311335,2.9050363437110798e-300,-0.7433769711549347,0.0,-0.7327424502908435,0.0,-0.6477309779978028,0.0,-0.5822108312973346,0.0
500,12,-0.07183760868024207,9.364996364563005e-08,-0.07183760868024207,9.364996364563005e-08,-0.4489913831268041,1.1359914409452479e-271,-0.3942847018682244,2.0415035811110904e-204,-0.6215689433254528,0.0,-0.6112562647806331,0.0,-0.5614734618411171,0.0,-0.5377279212367325,0.0
500,24,0.06900889996043588,2.929860363554899e-07,0.06900889996043588,2.929860363554899e-07,-0.27908885831335967,3.784267607712878e-99,-0.22905311438718715,1.5895217626136876e-66,-0.5362049874413971,0.0,-0.5290448306532831,0.0,-0.49100238448151917,0.0,-0.4647541816311215,1.8318398478299892e-293
500,36,0.09912252839472135,1.6438277108262091e-13,0.09912252839472135,1.6438277108262091e-13,-0.17828569277209078,1.3685692337089299e-40,-0.1375633836189062,1.0819975819648227e-24,-0.4730019244158058,2.484553630197265e-305,-0.4676509936540505,1.3545017833159483e-297,-0.43267705754658714,2.698226116486674e-250,-0.40296770570401397,2.847944188510319e-214
