buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
100,3,0.32263280647102016,3.661663245787313e-26,0.32263280647102016,3.661663245787313e-26,0.3359187551883638,2.370679616964729e-28,0.39495896508288597,1.8721620620206775e-39,-0.6979716589719714,6.128037608293558e-150,-0.6789640599043916,6.5025520057132095e-139,-0.5596449906786892,3.259316182412137e-85,-0.48385005832451716,4.945172200616895e-61
100,6,0.28519539553824286,1.4660993784569923e-20,0.28519539553824286,1.4660993784569923e-20,0.2171254030870481,2.3299793269416738e-12,0.25745199807682306,6.401437896704877e-17,-0.724508570774824,7.134953652946734e-167,-0.7057593501255284,1.034599202302549e-154,-0.5586958993732505,7.170680291716326e-85,-0.4704087518851347,2.4061647668514583e-57
100,12,0.21768483495310229,2.0407166613256522e-12,0.21768483495310229,2.0407166613256522e-12,0.15658170173099334,4.951406373116079e-07,0.18625295069615905,2.0147483056517138e-09,-0.7048773807248655,3.6570808042784866e-154,-0.6800320236574741,1.643576878792971e-139,-0.5311416180557922,2.1504289301503416e-75,-0.46054543912625623,9.645915147227798e-55
100,24,0.18272286887467984,4.078267999099933e-09,0.18272286887467984,4.078267999099933e-09,0.16592731896757718,9.692267865468923e-08,0.19430732414097676,3.82814691716791e-10,-0.5557637302304105,8.063719915963758e-84,-0.5324349264532593,8.074068049084519e-76,-0.42647153164128193,2.22218291623675e-46,-0.3789624004700403,3.2522005198251004e-36
100,36,0.1372477824412507,1.0777269628786958e-05,0.1372477824412507,1.0777269628786958e-05,0.13404105557568466,1.7298083740705813e-05,0.15539781072476141,6.047357046623619e-07,-0.455253808034024,2.2187965219120485e-53,-0.4371489351798224,6.7293720072246335e-49,-0.3598191432362772,1.4411564256577174e-32,-0.3124760751102475,1.4614761214784024e-24
150,3,0.3104022895925522,3.0489548120722732e-24,0.3104022895925522,3.0489548120722732e-24,0.3033862385130977,3.5144783078968175e-23,0.36565569663947334,1.1828298617784332e-33,-0.697645124529053,9.639724117386912e-150,-0.6778448184672667,2.7310762336882077e-138,-0.560472886738551,1.634989469383441e-85,-0.48588057055141637,1.3266819933085187e-61
150,6,0.27246403053300927,7.745109270831708e-19,0.27246403053300927,7.745109270831708e-19,0.1905202394239602,8.433545369308819e-10,0.2349783635563222,2.830867853470612e-14,-0.7240824856917886,1.383350375008558e-166,-0.7045374180229994,5.942396334855026e-154,-0.559600965153808,3.3809244653522764e-85,-0.47289291072469064,5.154648154806347e-58
150,12,0.20937256790539466,1.4094439429694511e-11,0.20937256790539466,1.4094439429694511e-11,0.13506740412828333,1.488441234291076e-05,0.16731572314681803,7.546149438919693e-08,-0.7011830310455027,6.888271949799444e-152,-0.6771162931389378,6.926677171390395e-138,-0.5317025212817755,1.4068338891773349e-75,-0.4637189714880323,1.4325059582798968e-55
150,24,0.17489390076393754,1.8554816381139178e-08,0.17489390076393754,1.8554816381139178e-08,0.148400002233869,1.91282346946115e-06,0.17914360647760852,8.220758198025884e-09,-0.5512757152008289,3.126395814802636e-82,-0.5292888127867724,8.685636175405466e-75,-0.4278956768623905,1.0375674008419641e-46,-0.38207488322841016,7.866762013814947e-37
150,36,0.13239925079203477,2.1949239654366484e-05,0.13239925079203477,2.1949239654366484e-05,0.1201967686456186,0.00011815694087696947,0.14320061081118907,4.3526352828022185e-06,-0.45258973052201246,1.0536394956215019e-52,-0.4358699921657377,1.3628593424375593e-48,-0.36174064704620534,6.364037512459034e-33,-0.3152827616425796,5.351898557770354e-25
200,3,0.3104022895925522,3.0489548120722732e-24,0.3104022895925522,3.0489548120722732e-24,0.3033862385130977,3.5144783078968175e-23,0.36565569663947334,1.1828298617784332e-33,-0.697645124529053,9.639724117386912e-150,-0.6778448184672667,2.7310762336882077e-138,-0.560472886738551,1.634989469383441e-85,-0.48588057055141637,1.3266819933085187e-61
200,6,0.27246403053300927,7.745109270831708e-19,0.27246403053300927,7.745109270831708e-19,0.1905202394239602,8.433545369308819e-10,0.2349783635563222,2.830867853470612e-14,-0.7240824856917886,1.383350375008558e-166,-0.7045374180229994,5.942396334855026e-154,-0.559600965153808,3.3809244653522764e-85,-0.47289291072469064,5.154648154806347e-58
200,12,0.20937256790539466,1.4094439429694511e-11,0.20937256790539466,1.4094439429694511e-11,0.13506740412828333,1.488441234291076e-05,0.16731572314681803,7.546149438919693e-08,-0.7011830310455027,6.888271949799444e-152,-0.6771162931389378,6.926677171390395e-138,-0.5317025212817755,1.4068338891773349e-75,-0.4637189714880323,1.4325059582798968e-55
200,24,0.17489390076393754,1.8554816381139178e-08,0.17489390076393754,1.8554816381139178e-08,0.148400002233869,1.91282346946115e-06,0.17914360647760852,8.220758198025884e-09,-0.5512757152008289,3.126395814802636e-82,-0.5292888127867724,8.685636175405466e-75,-0.4278956768623905,1.0375674008419641e-46,-0.38207488322841016,7.866762013814947e-37
200,36,0.13239925079203477,2.1949239654366484e-05,0.13239925079203477,2.1949239654366484e-05,0.1201967686456186,0.00011815694087696947,0.14320061081118907,4.3526352828022185e-06,-0.45258973052201246,1.0536394956215019e-52,-0.4358699921657377,1.3628593424375593e-48,-0.36174064704620534,6.364037512459034e-33,-0.3152827616425796,5.351898557770354e-25
500,3,0.3104022895925522,3.0489548120722732e-24,0.3104022895925522,3.0489548120722732e-24,0.3033862385130977,3.5144783078968175e-23,0.36565569663947334,1.1828298617784332e-33,-0.697645124529053,9.639724117386912e-150,-0.6778448184672667,2.7310762336882077e-138,-0.560472886738551,1.634989469383441e-85,-0.48588057055141637,1.3266819933085187e-61
500,6,0.27246403053300927,7.745109270831708e-19,0.27246403053300927,7.745109270831708e-19,0.1905202394239602,8.433545369308819e-10,0.2349783635563222,2.830867853470612e-14,-0.7240824856917886,1.383350375008558e-166,-0.7045374180229994,5.942396334855026e-154,-0.559600965153808,3.3809244653522764e-85,-0.47289291072469064,5.154648154806347e-58
500,12,0.20937256790539466,1.4094439429694511e-11,0.20937256790539466,1.4094439429694511e-11,0.13506740412828333,1.488441234291076e-05,0.16731572314681803,7.546149438919693e-08,-0.7011830310455027,6.888271949799444e-152,-0.6771162931389378,6.926677171390395e-138,-0.5317025212817755,1.4068338891773349e-75,-0.4637189714880323,1.4325059582798968e-55
500,24,0.17489390076393754,1.8554816381139178e-08,0.17489390076393754,1.8554816381139178e-08,0.148400002233869,1.91282346946115e-06,0.17914360647760852,8.220758198025884e-09,-0.5512757152008289,3.126395814802636e-82,-0.5292888127867724,8.685636175405466e-75,-0.4278956768623905,1.0375674008419641e-46,-0.38207488322841016,7.866762013814947e-37
500,36,0.13239925079203477,2.1949239654366484e-05,0.13239925079203477,2.1949239654366484e-05,0.1201967686456186,0.00011815694087696947,0.14320061081118907,4.3526352828022185e-06,-0.45258973052201246,1.0536394956215019e-52,-0.4358699921657377,1.3628593424375593e-48,-0.36174064704620534,6.364037512459034e-33,-0.3152827616425796,5.351898557770354e-25
