buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
100,3,0.2302049032867745,1.1558014377140892e-20,0.2302049032867745,1.1558014377140892e-20,0.2851514012099615,2.8223871377648555e-31,0.3254485416182285,9.665369161943517e-41,-0.5667501566587952,1.8769127648249056e-136,-0.5486838673262118,2.6694593318533496e-126,-0.4097098324449172,1.0054816886934144e-65,-0.3160014288687286,2.1820836371811664e-38
100,6,0.1976015654673559,1.5655018020925014e-15,0.1976015654673559,1.5655018020925014e-15,0.1828348595136059,1.7678886165232735e-13,0.2061738154018951,8.436932710277456e-17,-0.6390712990185937,3.6794782094573316e-184,-0.6177328045122369,8.823198043653195e-169,-0.4607501778732207,8.628240214559465e-85,-0.34258949053950355,3.1326371570707815e-45
100,12,0.19301560412276952,7.079289510748737e-15,0.19301560412276952,7.079289510748737e-15,0.15581415517240166,3.798805925387533e-10,0.1804448628780759,3.66555236069342e-13,-0.5632439853376496,1.9636922989379723e-134,-0.5387155502194706,5.858755967896336e-121,-0.3915555453931313,1.0661492282590748e-59,-0.3105055073370298,4.6725909862360815e-37
100,24,0.1388773015190301,2.4851740392729638e-08,0.1388773015190301,2.4851740392729638e-08,0.13634450997210604,4.457999837351383e-08,0.15707139265657874,2.732540510801719e-10,-0.4470650961472717,2.3563425814314562e-79,-0.422370929591319,3.746472888154435e-70,-0.3012388132771292,7.079741898026797e-35,-0.24661543982066003,1.4391646372098022e-23
100,36,0.10306116347554091,3.665042900791046e-05,0.10306116347554091,3.665042900791046e-05,0.10910364203273,1.236457369165984e-05,0.12475638986763792,5.65066582885244e-07,-0.3670231284739755,3.8955547527257315e-52,-0.3454148503230741,5.3490754534676184e-46,-0.25415664132873617,5.609606914827309e-25,-0.20500267584295953,1.2671929744377652e-16
150,3,0.23335950275520947,3.3229429289199404e-21,0.23335950275520947,3.3229429289199404e-21,0.2871424090363932,1.0411867525876939e-31,0.3272502756821307,3.3628525702997573e-41,-0.5682848645030597,2.40856238590485e-137,-0.5500906323558764,4.550246879199093e-127,-0.4114108696037193,2.6204802455712425e-66,-0.31729338404034213,1.0518753942813589e-38
150,6,0.199666520396048,7.839541649941432e-16,0.199666520396048,7.839541649941432e-16,0.18510124828388122,8.773348359625595e-14,0.20807929831923816,4.329844986649061e-17,-0.6405852337428852,2.6789885414296714e-185,-0.61906693280924,1.0440853977222018e-169,-0.46249762711921977,1.6739660423477783e-85,-0.3437329389135261,1.535317177225292e-45
150,12,0.1959692211576345,2.6900900674095952e-15,0.1959692211576345,2.6900900674095952e-15,0.15841261702775375,1.9171392306115416e-10,0.18259883046767228,1.9007344031395594e-13,-0.5637539014168685,1.0019694884148329e-134,-0.5391229672719954,3.5727138340305805e-121,-0.39202130876934804,7.548952401486607e-60,-0.3108136968766413,3.941682185796633e-37
150,24,0.1404798705444905,1.707696982492384e-08,0.1404798705444905,1.707696982492384e-08,0.13829068577793915,2.848020297132588e-08,0.1585416726672399,1.8525688054946012e-10,-0.4470446431001571,2.3998217059202974e-79,-0.4224749975181763,3.438963188905633e-70,-0.30173501949249304,5.435658149038371e-35,-0.24660243721132136,1.447102933261963e-23
150,36,0.10416218584983254,3.019679396998409e-05,0.10416218584983254,3.019679396998409e-05,0.11052454359420323,9.496400774772068e-06,0.12609122688894478,4.264707937993153e-07,-0.36708207030335277,3.742566293330867e-52,-0.34524981878827854,5.933828834969308e-46,-0.25460350291371725,4.612560063011305e-25,-0.20538574038948298,1.109628506959669e-16
200,3,0.23335950275520947,3.3229429289199404e-21,0.23335950275520947,3.3229429289199404e-21,0.2871424090363932,1.0411867525876939e-31,0.3272502756821307,3.3628525702997573e-41,-0.5682848645030597,2.40856238590485e-137,-0.5500906323558764,4.550246879199093e-127,-0.4114108696037193,2.6204802455712425e-66,-0.31729338404034213,1.0518753942813589e-38
200,6,0.199666520396048,7.839541649941432e-16,0.199666520396048,7.839541649941432e-16,0.18510124828388122,8.773348359625595e-14,0.20807929831923816,4.329844986649061e-17,-0.6405852337428852,2.6789885414296714e-185,-0.61906693280924,1.0440853977222018e-169,-0.46249762711921977,1.6739660423477783e-85,-0.3437329389135261,1.535317177225292e-45
200,12,0.1959692211576345,2.6900900674095952e-15,0.1959692211576345,2.6900900674095952e-15,0.15841261702775375,1.9171392306115416e-10,0.18259883046767228,1.9007344031395594e-13,-0.5637539014168685,1.0019694884148329e-134,-0.5391229672719954,3.5727138340305805e-121,-0.39202130876934804,7.548952401486607e-60,-0.3108136968766413,3.941682185796633e-37
200,24,0.1404798705444905,1.707696982492384e-08,0.1404798705444905,1.707696982492384e-08,0.13829068577793915,2.848020297132588e-08,0.1585416726672399,1.8525688054946012e-10,-0.4470446431001571,2.3998217059202974e-79,-0.4224749975181763,3.438963188905633e-70,-0.30173501949249304,5.435658149038371e-35,-0.24660243721132136,1.447102933261963e-23
200,36,0.10416218584983254,3.019679396998409e-05,0.10416218584983254,3.019679396998409e-05,0.11052454359420323,9.496400774772068e-06,0.12609122688894478,4.264707937993153e-07,-0.36708207030335277,3.742566293330867e-52,-0.34524981878827854,5.933828834969308e-46,-0.25460350291371725,4.612560063011305e-25,-0.20538574038948298,1.109628506959669e-16
500,3,0.23335950275520947,3.3229429289199404e-21,0.23335950275520947,3.3229429289199404e-21,0.2871424090363932,1.0411867525876939e-31,0.3272502756821307,3.3628525702997573e-41,-0.5682848645030597,2.40856238590485e-137,-0.5500906323558764,4.550246879199093e-127,-0.4114108696037193,2.6204802455712425e-66,-0.31729338404034213,1.0518753942813589e-38
500,6,0.199666520396048,7.839541649941432e-16,0.199666520396048,7.839541649941432e-16,0.18510124828388122,8.773348359625595e-14,0.20807929831923816,4.329844986649061e-17,-0.6405852337428852,2.6789885414296714e-185,-0.61906693280924,1.0440853977222018e-169,-0.46249762711921977,1.6739660423477783e-85,-0.3437329389135261,1.535317177225292e-45
500,12,0.1959692211576345,2.6900900674095952e-15,0.1959692211576345,2.6900900674095952e-15,0.15841261702775375,1.9171392306115416e-10,0.18259883046767228,1.9007344031395594e-13,-0.5637539014168685,1.0019694884148329e-134,-0.5391229672719954,3.5727138340305805e-121,-0.39202130876934804,7.548952401486607e-60,-0.3108136968766413,3.941682185796633e-37
500,24,0.1404798705444905,1.707696982492384e-08,0.1404798705444905,1.707696982492384e-08,0.13829068577793915,2.848020297132588e-08,0.1585416726672399,1.8525688054946012e-10,-0.4470446431001571,2.3998217059202974e-79,-0.4224749975181763,3.438963188905633e-70,-0.30173501949249304,5.435658149038371e-35,-0.24660243721132136,1.447102933261963e-23
500,36,0.10416218584983254,3.019679396998409e-05,0.10416218584983254,3.019679396998409e-05,0.11052454359420323,9.496400774772068e-06,0.12609122688894478,4.264707937993153e-07,-0.36708207030335277,3.742566293330867e-52,-0.34524981878827854,5.933828834969308e-46,-0.25460350291371725,4.612560063011305e-25,-0.20538574038948298,1.109628506959669e-16
