buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
5,3,0.4303405572755417,0.07464277608599114,0.4303405572755417,0.07464277608599114,0.7750257997936018,0.00015833782693194364,0.7874097007223942,0.0001050103927107811,-0.8864809081527348,9.65676574451126e-07,-0.8988648090815273,3.990236717256897e-07,-0.8575851393188855,5.389259946741498e-06,-0.8307533539731682,1.9612643482449587e-05
5,6,0.48813209494324045,0.03985953090099972,0.48813209494324045,0.03985953090099972,0.78328173374613,0.00012076451611540745,0.8101135190918473,4.594554343625327e-05,-0.8864809081527348,9.65676574451126e-07,-0.894736842105263,5.422110534660314e-07,-0.8575851393188855,5.389259946741498e-06,-0.8328173374613003,1.7901901423159217e-05
5,12,0.4447884416924664,0.0643852241036506,0.4447884416924664,0.0643852241036506,0.78328173374613,0.00012076451611540745,0.8059855521155831,5.3816356061133154e-05,-0.8802889576883385,1.4473368008429358e-06,-0.8802889576883385,1.4473368008429358e-06,-0.8575851393188855,5.389259946741498e-06,-0.8224974200206397,2.7926170666106315e-05
5,24,0.47368421052631576,0.04706411117172419,0.47368421052631576,0.04706411117172419,0.8059855521155831,5.3816356061133154e-05,0.8059855521155831,5.3816356061133154e-05,-0.8802889576883385,1.4473368008429358e-06,-0.8864809081527348,9.65676574451126e-07,-0.8596491228070176,4.827997425048475e-06,-0.8307533539731682,1.9612643482449587e-05
5,36,0.4901960784313726,0.038903445723445826,0.4901960784313726,0.038903445723445826,0.7956656346749225,7.86687183973289e-05,0.8059855521155831,5.3816356061133154e-05,-0.8885448916408669,8.394663545248568e-07,-0.890608875128999,7.277473705445721e-07,-0.8328173374613003,1.7901901423159217e-05,-0.8307533539731682,1.9612643482449587e-05
10,3,0.4303405572755417,0.07464277608599114,0.4303405572755417,0.07464277608599114,0.7750257997936018,0.00015833782693194364,0.7874097007223942,0.0001050103927107811,-0.8864809081527348,9.65676574451126e-07,-0.8988648090815273,3.990236717256897e-07,-0.8575851393188855,5.389259946741498e-06,-0.8307533539731682,1.9612643482449587e-05
10,6,0.48813209494324045,0.03985953090099972,0.48813209494324045,0.03985953090099972,0.78328173374613,0.00012076451611540745,0.8101135190918473,4.594554343625327e-05,-0.8864809081527348,9.65676574451126e-07,-0.894736842105263,5.422110534660314e-07,-0.8575851393188855,5.389259946741498e-06,-0.8328173374613003,1.7901901423159217e-05
10,12,0.4447884416924664,0.0643852241036506,0.4447884416924664,0.0643852241036506,0.78328173374613,0.00012076451611540745,0.8059855521155831,5.3816356061133154e-05,-0.8802889576883385,1.4473368008429358e-06,-0.8802889576883385,1.4473368008429358e-06,-0.8575851393188855,5.389259946741498e-06,-0.8224974200206397,2.7926170666106315e-05
10,24,0.47368421052631576,0.04706411117172419,0.47368421052631576,0.04706411117172419,0.8059855521155831,5.3816356061133154e-05,0.8059855521155831,5.3816356061133154e-05,-0.8802889576883385,1.4473368008429358e-06,-0.8864809081527348,9.65676574451126e-07,-0.8596491228070176,4.827997425048475e-06,-0.8307533539731682,1.9612643482449587e-05
10,36,0.4901960784313726,0.038903445723445826,0.4901960784313726,0.038903445723445826,0.7956656346749225,7.86687183973289e-05,0.8059855521155831,5.3816356061133154e-05,-0.8885448916408669,8.394663545248568e-07,-0.890608875128999,7.277473705445721e-07,-0.8328173374613003,1.7901901423159217e-05,-0.8307533539731682,1.9612643482449587e-05
