buffer,backcast,ep_total_r,ep_total_p,ep_mean_r,ep_mean_p,mean_anomaly_total_r,mean_anomaly_total_p,q50_anomaly_total_r,q50_anomaly_total_p,mean_deficit_total_r,mean_deficit_total_p,q50_deficit_total_r,q50_deficit_total_p,q75_deficit_total_r,q75_deficit_total_p,q90_deficit_total_r,q90_deficit_total_p
25,3,0.1387940864269567,2.8863908018332284e-08,0.1387940864269567,2.8863908018332284e-08,0.09133684420143158,0.00027152654992658844,0.1168913002966142,3.070968488520375e-06,-0.4218678162973245,2.0335765400392344e-69,-0.41724055885838096,8.567165390629091e-68,-0.4079096044365121,1.355974950252732e-64,-0.38517809242497997,3.248644211827017e-57
25,6,0.1289099006487454,2.6101595179302763e-07,0.1289099006487454,2.6101595179302763e-07,0.05735626981367173,0.022398012010105404,0.08790019926243349,0.00045916921923779436,-0.4622194508156144,1.0414722197115004e-84,-0.45041498845519395,5.083871459916091e-80,-0.38685499793550154,9.702581912373827e-58,-0.3237063134442992,5.493752549266539e-40
25,12,0.1888392711638724,3.4436025412227324e-14,0.1888392711638724,3.4436025412227324e-14,0.11145846101527168,8.67725417181522e-06,0.1363662506467805,5.030870905186245e-08,-0.37171328765669986,4.131677191586514e-53,-0.3533630170285643,8.021383631960863e-48,-0.2453636887539566,3.668373680142149e-23,-0.17683906170495153,1.334108853132541e-12
25,24,0.1852409406662736,1.0581994140095336e-13,0.1852409406662736,1.0581994140095336e-13,0.13024863717244747,1.9551084147012948e-07,0.15264723640474065,1.0073878684866373e-09,-0.2907301455500043,3.0149989742059485e-32,-0.26542199858276233,5.7938418187335656e-27,-0.1627973385573755,7.043738417177476e-11,-0.11912418032637395,1.9768132640282076e-06
25,36,0.1613867124124335,1.0300447010748134e-10,0.1613867124124335,1.0300447010748134e-10,0.12451282814949782,6.607347359632096e-07,0.1464305533581169,4.721619903120112e-09,-0.21784497678642942,1.761995300368379e-18,-0.19528837604984903,4.352267188938033e-15,-0.12127169135882647,1.2844321616949016e-06,-0.08468786522748833,0.000738149602556747
50,3,0.08538598595959888,0.00066668325326972,0.08538598595959888,0.00066668325326972,0.010539221453063593,0.6750197551615498,0.04255472272404167,0.09033719106004211,-0.4405910414184309,2.9496501957484325e-76,-0.4331209620685498,1.7777376577260263e-73,-0.4086685358019639,7.512893848664833e-65,-0.38488666411279593,4.004954940606725e-57
50,6,0.06929727109211752,0.005779981312873349,0.06929727109211752,0.005779981312873349,-0.043802845322056964,0.08127382585296816,-0.00874830921852765,0.7278251015212576,-0.4867742491546473,4.518522206006386e-95,-0.47016605180533755,5.702356204996704e-88,-0.38909509625825933,1.9099709387286295e-58,-0.3243840985152125,3.717583396549616e-40
50,12,0.15251630695219068,1.0413891855729759e-09,0.15251630695219068,1.0413891855729759e-09,0.030225626637134066,0.2291041114987361,0.06519818732981433,0.009420933950418237,-0.36804475569625256,5.024753104672219e-52,-0.34331864461225514,4.5118296081623207e-45,-0.23186767780496387,8.635243613841916e-21,-0.18147392220866293,3.3462593930041726e-13
50,24,0.15541149921087474,4.96524276013151e-10,0.15541149921087474,4.96524276013151e-10,0.060618666600727546,0.015792768988849286,0.09476537107974578,0.00015788129288171434,-0.26735605732020645,2.3911653178026935e-27,-0.24555388098460523,3.3883724718914575e-23,-0.17134883573956128,6.546721971010923e-12,-0.13638641895926323,5.007903585021799e-08
50,36,0.13965011801816435,2.3674600282684815e-08,0.13965011801816435,2.3674600282684815e-08,0.06112381111896602,0.014940390798488707,0.09451050072120373,0.00016447766413087283,-0.19742545516753354,2.1581033397224774e-15,-0.18200932531860947,2.845404202147483e-13,-0.13349724330487883,9.580804994273735e-08,-0.10125708793916914,5.380418894817474e-05
